timestamp,open,high,low,close,volume
2025-03-02 23:59:00+00:00,20022.781694985126,20025.54892569294,20020.255194361842,20023.022425069656,650.0
2025-03-03 00:00:00+00:00,20023.022425069656,20023.5180206976,20021.611396044835,20022.10699167278,629.0
2025-03-03 00:01:00+00:00,20022.10699167278,20023.57196668522,20020.926339489608,20022.39131450205,696.0
2025-03-03 00:02:00+00:00,20022.39131450205,20023.12615758689,20020.865428170648,20021.600271255487,338.0
2025-03-03 00:03:00+00:00,20021.600271255487,20024.303724522455,20019.72637230069,20022.42982556766,400.0
2025-03-03 00:04:00+00:00,20022.42982556766,20026.599007383116,20022.09120054673,20026.260382362187,85.0
2025-03-03 00:05:00+00:00,20026.260382362187,20029.74633983498,20025.18378534929,20028.669742822083,623.0
2025-03-03 00:06:00+00:00,20028.669742822083,20031.146494388497,20027.673455056498,20030.15020662291,207.0
2025-03-03 00:07:00+00:00,20030.15020662291,20032.572138527194,20025.258981419673,20027.680913323955,63.0
2025-03-03 00:08:00+00:00,20027.680913323955,20030.921327094537,20026.65254078671,20029.89295455729,577.0
2025-03-03 00:09:00+00:00,20029.89295455729,20030.32270372087,20029.68061165147,20030.11036081505,701.0
2025-03-03 00:10:00+00:00,20030.11036081505,20031.03878092545,20028.421756016858,20029.350176127256,709.0
2025-03-03 00:11:00+00:00,20029.350176127256,20030.475608413224,20028.24393263798,20029.369364923947,411.0
2025-03-03 00:12:00+00:00,20029.369364923947,20030.83449443981,20022.714182753945,20024.179312269807,261.0
2025-03-03 00:13:00+00:00,20024.179312269807,20026.097951779688,20023.704173983275,20025.622813493155,271.0
2025-03-03 00:14:00+00:00,20025.622813493155,20026.72431444693,20022.286367192548,20023.38786814632,561.0
2025-03-03 00:15:00+00:00,20023.38786814632,20027.335399166954,20021.844167246865,20025.791698267498,435.0
2025-03-03 00:16:00+00:00,20025.791698267498,20028.013526215876,20025.186730071546,20027.408558019924,483.0
2025-03-03 00:17:00+00:00,20027.408558019924,20029.816100863794,20026.200140387402,20028.607683231272,64.0
2025-03-03 00:18:00+00:00,20028.607683231272,20034.146756529262,20027.63498171864,20033.17405501663,191.0
2025-03-03 00:19:00+00:00,20033.17405501663,20034.696789752354,20033.173299155318,20034.696033891043,204.0
2025-03-03 00:20:00+00:00,20034.696033891043,20036.12681316685,20034.502986677417,20035.933765953225,433.0
2025-03-03 00:21:00+00:00,20035.933765953225,20039.641687924108,20035.30067304935,20039.008595020234,91.0
2025-03-03 00:22:00+00:00,20039.008595020234,20039.20516295232,20036.784898125792,20036.981466057878,235.0
2025-03-03 00:23:00+00:00,20036.981466057878,20040.562993595224,20036.347930360993,20039.92945789834,785.0
2025-03-03 00:24:00+00:00,20039.92945789834,20040.285768377806,20036.948333177286,20037.304643656753,766.0
2025-03-03 00:25:00+00:00,20037.304643656753,20038.179462224656,20035.993254723016,20036.86807329092,188.0
2025-03-03 00:26:00+00:00,20036.86807329092,20038.09809297802,20035.986503865606,20037.216523552706,393.0
2025-03-03 00:27:00+00:00,20037.216523552706,20040.07091218628,20035.971211258126,20038.825599891697,609.0
2025-03-03 00:28:00+00:00,20038.825599891697,20042.099732701063,20036.372139057254,20039.64627186662,417.0
2025-03-03 00:29:00+00:00,20039.64627186662,20041.86807934541,20038.352587806312,20040.574395285104,521.0
2025-03-03 00:30:00+00:00,20040.574395285104,20042.909008182116,20036.55409363022,20038.888706527232,106.0
2025-03-03 00:31:00+00:00,20038.888706527232,20039.61939219677,20037.95583850653,20038.686524176068,441.0
2025-03-03 00:32:00+00:00,20038.686524176068,20042.840248888544,20038.150129343354,20042.30385405583,281.0
2025-03-03 00:33:00+00:00,20042.30385405583,20042.990512990626,20039.30021136337,20039.986870298166,563.0
2025-03-03 00:34:00+00:00,20039.986870298166,20041.764158035527,20038.65366227867,20040.43095001603,190.0
2025-03-03 00:35:00+00:00,20040.43095001603,20043.036039540577,20039.897350109797,20042.502439634343,719.0
2025-03-03 00:36:00+00:00,20042.502439634343,20042.772578782307,20040.73566835207,20041.005807500034,174.0
2025-03-03 00:37:00+00:00,20041.005807500034,20043.415791260006,20040.71000944116,20043.119993201133,444.0
2025-03-03 00:38:00+00:00,20043.119993201133,20043.75360398045,20040.133075979855,20040.766686759172,190.0
2025-03-03 00:39:00+00:00,20040.766686759172,20044.981835194594,20038.77678665638,20042.991935091803,641.0
2025-03-03 00:40:00+00:00,20042.991935091803,20044.39760853617,20042.81260949111,20044.218282935475,390.0
2025-03-03 00:41:00+00:00,20044.218282935475,20046.65471775526,20042.685457380237,20045.121892200023,417.0
2025-03-03 00:42:00+00:00,20045.121892200023,20046.483861255056,20044.73117955591,20046.093148610944,176.0
2025-03-03 00:43:00+00:00,20046.093148610944,20048.394031318225,20044.095201678443,20046.396084385724,426.0
2025-03-03 00:44:00+00:00,20046.396084385724,20048.530269756724,20046.02235911252,20048.15654448352,124.0
2025-03-03 00:45:00+00:00,20048.15654448352,20050.146238222438,20046.691092184417,20048.680785923334,206.0
2025-03-03 00:46:00+00:00,20048.680785923334,20049.445581441927,20044.399801175885,20045.164596694478,624.0
2025-03-03 00:47:00+00:00,20045.164596694478,20046.999279559404,20043.789106840348,20045.623789705274,271.0
2025-03-03 00:48:00+00:00,20045.623789705274,20047.534449075374,20045.119362357815,20047.030021727915,448.0
2025-03-03 00:49:00+00:00,20047.030021727915,20047.596104868775,20045.484351079762,20046.050434220622,321.0
2025-03-03 00:50:00+00:00,20046.050434220622,20049.35402248524,20045.75975646881,20049.06334473343,52.0
2025-03-03 00:51:00+00:00,20049.06334473343,20051.507962887903,20046.53188680561,20048.976504960083,387.0
2025-03-03 00:52:00+00:00,20048.976504960083,20050.21869205367,20048.51292119457,20049.75510828816,742.0
2025-03-03 00:53:00+00:00,20049.75510828816,20051.308561023692,20048.13625553962,20049.689708275153,569.0
2025-03-03 00:54:00+00:00,20049.689708275153,20053.459258568837,20049.08219744682,20052.851747740504,567.0
2025-03-03 00:55:00+00:00,20052.851747740504,20055.42314795541,20052.60702733815,20055.178427553055,564.0
2025-03-03 00:56:00+00:00,20055.178427553055,20055.85526515059,20053.967763301105,20054.64460089864,474.0
2025-03-03 00:57:00+00:00,20054.64460089864,20056.5926910059,20051.88269272085,20053.83078282811,726.0
2025-03-03 00:58:00+00:00,20053.83078282811,20055.52722543199,20050.455586598437,20052.152029202316,369.0
2025-03-03 00:59:00+00:00,20052.152029202316,20052.679874834106,20052.078527071502,20052.606372703292,221.0
2025-03-03 14:30:00+00:00,20052.606372703292,20056.53204813416,20050.756269302943,20054.68194473381,559.0
2025-03-03 14:31:00+00:00,20054.68194473381,20058.898110955786,20053.705773583424,20057.9219398054,390.0
2025-03-03 14:32:00+00:00,20057.9219398054,20061.954227270577,20055.616386354526,20059.6486738197,475.0
2025-03-03 14:33:00+00:00,20059.6486738197,20064.637680485528,20058.38491840715,20063.373925072978,59.0
2025-03-03 14:34:00+00:00,20063.373925072978,20065.654989125207,20059.794899386925,20062.075963439154,513.0
2025-03-03 14:35:00+00:00,20062.075963439154,20065.763671969537,20061.42286438538,20065.11057291576,706.0
2025-03-03 14:36:00+00:00,20065.11057291576,20067.2834818578,20063.917038192467,20066.089947134507,266.0
2025-03-03 14:37:00+00:00,20066.089947134507,20069.204155134765,20065.67586143348,20068.790069433737,60.0
2025-03-03 14:38:00+00:00,20068.790069433737,20072.217139110224,20065.34199590443,20068.769065580917,737.0
2025-03-03 14:39:00+00:00,20068.769065580917,20070.754668935755,20066.641088154534,20068.626691509373,225.0
2025-03-03 14:40:00+00:00,20068.626691509373,20070.43439017884,20066.978396203987,20068.786094873456,711.0
2025-03-03 14:41:00+00:00,20068.786094873456,20072.569296439146,20067.045830642935,20070.829032208625,373.0
2025-03-03 14:42:00+00:00,20070.829032208625,20074.913119373818,20069.67680152854,20073.760888693734,722.0
2025-03-03 14:43:00+00:00,20073.760888693734,20077.40207275144,20073.036016840662,20076.677200898368,708.0
2025-03-03 14:44:00+00:00,20076.677200898368,20076.760280111568,20073.578892834026,20073.661972047226,439.0
2025-03-03 14:45:00+00:00,20073.661972047226,20080.36598978241,20070.502853124555,20077.20687085974,236.0
2025-03-03 14:46:00+00:00,20077.20687085974,20077.51994127906,20075.27728812211,20075.59035854143,155.0
2025-03-03 14:47:00+00:00,20075.59035854143,20077.78425068935,20075.47804010275,20077.67193225067,223.0
2025-03-03 14:48:00+00:00,20077.67193225067,20081.956175497544,20077.102574106822,20081.386817353698,435.0
2025-03-03 14:49:00+00:00,20081.386817353698,20083.213926800316,20076.00392414162,20077.831033588238,586.0
2025-03-03 14:50:00+00:00,20077.831033588238,20081.7236100439,20076.968076167446,20080.86065262311,607.0
2025-03-03 14:51:00+00:00,20080.86065262311,20082.1270822784,20076.745813487338,20078.012243142628,189.0
2025-03-03 14:52:00+00:00,20078.012243142628,20079.915586857187,20075.83609363413,20077.73943734869,742.0
2025-03-03 14:53:00+00:00,20077.73943734869,20081.420237347167,20074.913123595463,20078.59392359394,556.0
2025-03-03 14:54:00+00:00,20078.59392359394,20078.919747989563,20077.71578956377,20078.04161395939,583.0
2025-03-03 14:55:00+00:00,20078.04161395939,20081.356743666645,20077.859162131776,20081.17429183903,265.0
2025-03-03 14:56:00+00:00,20081.17429183903,20081.79894712253,20079.514834108097,20080.139489391597,555.0
2025-03-03 14:57:00+00:00,20080.139489391597,20082.321441625634,20078.10540369438,20080.287355928416,215.0
2025-03-03 14:58:00+00:00,20080.287355928416,20083.90753464989,20076.073687263193,20079.693865984667,150.0
2025-03-03 14:59:00+00:00,20079.693865984667,20079.98555846201,20076.452278968456,20076.743971445798,469.0
2025-03-03 15:00:00+00:00,20076.743971445798,20078.136353901355,20073.438006094428,20074.830388549984,372.0
2025-03-03 15:01:00+00:00,20074.830388549984,20076.707597861518,20074.04958160549,20075.926790917023,390.0
2025-03-03 15:02:00+00:00,20075.926790917023,20078.832932534595,20073.92986595451,20076.83600757208,265.0
2025-03-03 15:03:00+00:00,20076.83600757208,20078.515556395258,20076.538651648752,20078.21820047193,473.0
2025-03-03 15:04:00+00:00,20078.21820047193,20079.444621526472,20077.01322544433,20078.239646498874,427.0
2025-03-03 15:05:00+00:00,20078.239646498874,20079.986777322887,20075.148452380017,20076.89558320403,293.0
2025-03-03 15:06:00+00:00,20076.89558320403,20077.6154134234,20074.528009960646,20075.247840180014,665.0
2025-03-03 15:07:00+00:00,20075.247840180014,20077.163253191567,20072.510405631187,20074.42581864274,609.0
2025-03-03 15:08:00+00:00,20074.42581864274,20075.880992573428,20072.69880987794,20074.15398380863,198.0
2025-03-03 15:09:00+00:00,20074.15398380863,20074.583064766422,20072.83665166324,20073.265732621036,309.0
2025-03-03 15:10:00+00:00,20073.265732621036,20073.639231333596,20071.909389109212,20072.282887821773,157.0
2025-03-03 15:11:00+00:00,20072.282887821773,20072.700011760848,20069.67836620456,20070.095490143634,343.0
2025-03-03 15:12:00+00:00,20070.095490143634,20072.053152467426,20069.460126262078,20071.41778858587,533.0
2025-03-03 15:13:00+00:00,20071.41778858587,20071.422705120753,20069.85231566485,20069.857232199734,650.0
2025-03-03 15:14:00+00:00,20069.857232199734,20073.2347810476,20069.546913180944,20072.92446202881,239.0
2025-03-03 15:15:00+00:00,20072.92446202881,20078.45615827254,20070.876344029704,20076.408040273436,104.0
2025-03-03 15:16:00+00:00,20076.408040273436,20079.7541828546,20073.275911236964,20076.622053818126,232.0
2025-03-03 15:17:00+00:00,20076.622053818126,20081.388542389068,20074.13369850589,20078.900187076833,189.0
2025-03-03 15:18:00+00:00,20078.900187076833,20083.052632345207,20077.841531668622,20081.993976936996,581.0
2025-03-03 15:19:00+00:00,20081.993976936996,20084.901920138927,20081.066476381722,20083.974419583654,306.0
2025-03-03 15:20:00+00:00,20083.974419583654,20084.294142262304,20082.006065408008,20082.32578808666,299.0
2025-03-03 15:21:00+00:00,20082.32578808666,20084.937008838126,20080.993690520918,20083.604911272385,525.0
2025-03-03 15:22:00+00:00,20083.604911272385,20085.35711209862,20078.124123734455,20079.87632456069,189.0
2025-03-03 15:23:00+00:00,20079.87632456069,20081.91064318938,20074.930749008432,20076.965067637124,422.0
2025-03-03 15:24:00+00:00,20076.965067637124,20082.362567356155,20075.153281716513,20080.550781435544,639.0
2025-03-03 15:25:00+00:00,20080.550781435544,20082.340085294676,20080.350128325113,20082.139432184245,195.0
2025-03-03 15:26:00+00:00,20082.139432184245,20084.95359139952,20081.35699345341,20084.171152668685,645.0
2025-03-03 15:27:00+00:00,20084.171152668685,20084.573411261383,20082.900860718775,20083.303119311473,113.0
2025-03-03 15:28:00+00:00,20083.303119311473,20087.170761909092,20081.760228525585,20085.627871123204,507.0
2025-03-03 15:29:00+00:00,20085.627871123204,20086.855874033852,20085.52835073249,20086.756353643137,580.0
2025-03-03 15:30:00+00:00,20086.756353643137,20087.489943023193,20084.581361570752,20085.314950950808,332.0
2025-03-03 15:31:00+00:00,20085.314950950808,20085.73494489843,20082.83404721737,20083.254041164993,605.0
2025-03-03 15:32:00+00:00,20083.254041164993,20085.53382532037,20079.64379350299,20081.923577658366,205.0
2025-03-03 15:33:00+00:00,20081.923577658366,20082.86739105132,20081.242099240168,20082.185912633122,283.0
2025-03-03 15:34:00+00:00,20082.185912633122,20084.166776022685,20078.392663998267,20080.37352738783,144.0
2025-03-03 15:35:00+00:00,20080.37352738783,20081.04270267961,20078.02772736754,20078.696902659318,443.0
2025-03-03 15:36:00+00:00,20078.696902659318,20080.258348476786,20076.562471749672,20078.12391756714,649.0
2025-03-03 15:37:00+00:00,20078.12391756714,20079.17906212546,20077.564186348805,20078.619330907124,194.0
2025-03-03 15:38:00+00:00,20078.619330907124,20078.622754515425,20078.14395236143,20078.147375969733,411.0
2025-03-03 15:39:00+00:00,20078.147375969733,20080.789150017765,20075.065706291978,20077.70748034001,539.0
2025-03-03 15:40:00+00:00,20077.70748034001,20079.52755392444,20077.00994099463,20078.83001457906,202.0
2025-03-03 15:41:00+00:00,20078.83001457906,20083.62773591921,20077.42841011625,20082.2261314564,759.0
2025-03-03 15:42:00+00:00,20082.2261314564,20088.502922258478,20080.354417638548,20086.631208440627,568.0
2025-03-03 15:43:00+00:00,20086.631208440627,20087.068405166545,20084.1034528464,20084.54064957232,148.0
2025-03-03 15:44:00+00:00,20084.54064957232,20087.599264529003,20073.107698810803,20076.166313767488,614.0
2025-03-03 15:45:00+00:00,20076.166313767488,20076.44481951443,20074.72265576909,20075.00116151603,165.0
2025-03-03 15:46:00+00:00,20075.00116151603,20076.27501937772,20073.484449203846,20074.75830706554,744.0
2025-03-03 15:47:00+00:00,20074.75830706554,20078.35694762418,20074.4361932738,20078.03483383244,723.0
2025-03-03 15:48:00+00:00,20078.03483383244,20078.413417762808,20077.889161087107,20078.267745017474,149.0
2025-03-03 15:49:00+00:00,20078.267745017474,20080.176941579222,20073.442913701256,20075.352110263004,425.0
2025-03-03 15:50:00+00:00,20075.352110263004,20076.06140486975,20074.857808505578,20075.567103112324,786.0
2025-03-03 15:51:00+00:00,20075.567103112324,20076.15996189033,20075.508375657482,20076.10123443549,209.0
2025-03-03 15:52:00+00:00,20076.10123443549,20078.615255338107,20073.28543422022,20075.799455122837,432.0
2025-03-03 15:53:00+00:00,20075.799455122837,20077.411235939217,20073.08636084543,20074.69814166181,507.0
2025-03-03 15:54:00+00:00,20074.69814166181,20075.865553720643,20071.61048438076,20072.77789643959,129.0
2025-03-03 15:55:00+00:00,20072.77789643959,20073.694906643304,20068.217701462625,20069.13471166634,236.0
2025-03-03 15:56:00+00:00,20069.13471166634,20069.51102870421,20068.150877303313,20068.527194341186,436.0
2025-03-03 15:57:00+00:00,20068.527194341186,20069.68396882488,20065.89756957565,20067.054344059343,430.0
2025-03-03 15:58:00+00:00,20067.054344059343,20069.43951343989,20066.606921786046,20068.992091166594,789.0
2025-03-03 15:59:00+00:00,20068.992091166594,20071.648516138746,20068.312476394793,20070.968901366945,479.0
2025-03-03 16:00:00+00:00,20070.968901366945,20071.89089041126,20066.259984387958,20067.181973432274,602.0
2025-03-03 16:01:00+00:00,20067.181973432274,20068.50434720837,20065.23829538944,20066.560669165538,637.0
2025-03-03 16:02:00+00:00,20066.560669165538,20068.071546973726,20061.91349445186,20063.424372260048,482.0
2025-03-03 16:03:00+00:00,20063.424372260048,20064.865292082104,20060.335377510448,20061.776297332504,386.0
2025-03-03 16:04:00+00:00,20061.776297332504,20063.71105621001,20058.323751242347,20060.258510119853,615.0
2025-03-03 16:05:00+00:00,20060.258510119853,20064.44685296604,20059.617525076184,20063.805867922372,674.0
2025-03-03 16:06:00+00:00,20063.805867922372,20067.80767239064,20060.067022762352,20064.06882723062,69.0
2025-03-03 16:07:00+00:00,20064.06882723062,20065.623952528418,20063.310786792303,20064.8659120901,278.0
2025-03-03 16:08:00+00:00,20064.8659120901,20066.60402955579,20064.006429841567,20065.74454730726,159.0
2025-03-03 16:09:00+00:00,20065.74454730726,20066.67960863614,20064.682762445493,20065.617823774373,140.0
2025-03-03 16:10:00+00:00,20065.617823774373,20067.393403314676,20062.176882659154,20063.952462199457,410.0
2025-03-03 16:11:00+00:00,20063.952462199457,20064.1413674465,20063.252684543735,20063.44158979078,758.0
2025-03-03 16:12:00+00:00,20063.44158979078,20063.683931083713,20061.89250104089,20062.134842333824,160.0
2025-03-03 16:13:00+00:00,20062.134842333824,20063.900474628215,20061.62128030962,20063.38691260401,200.0
2025-03-03 16:14:00+00:00,20063.38691260401,20064.54408817358,20059.295194415397,20060.452369984967,189.0
2025-03-03 16:15:00+00:00,20060.452369984967,20063.448801677445,20058.945267232506,20061.941698924984,454.0
2025-03-03 16:16:00+00:00,20061.941698924984,20063.55549154194,20057.213345458214,20058.827138075172,759.0
2025-03-03 16:17:00+00:00,20058.827138075172,20061.80167690343,20058.37969803903,20061.354236867286,267.0
2025-03-03 16:18:00+00:00,20061.354236867286,20063.972710410086,20058.50488392168,20061.12335746448,665.0
2025-03-03 16:19:00+00:00,20061.12335746448,20063.16183914562,20056.04317878467,20058.08166046581,689.0
2025-03-03 16:20:00+00:00,20058.08166046581,20059.577773963094,20054.55161497382,20056.047728471105,292.0
2025-03-03 16:21:00+00:00,20056.047728471105,20057.351508623768,20054.956009390102,20056.259789542764,195.0
2025-03-03 16:22:00+00:00,20056.259789542764,20060.47403460721,20055.694306196332,20059.908551260778,103.0
2025-03-03 16:23:00+00:00,20059.908551260778,20060.78750740304,20059.320844622533,20060.199800764796,305.0
2025-03-03 16:24:00+00:00,20060.199800764796,20065.228679002063,20056.51645830688,20061.545336544146,66.0
2025-03-03 16:25:00+00:00,20061.545336544146,20064.11968796197,20056.533995231097,20059.10834664892,565.0
2025-03-03 16:26:00+00:00,20059.10834664892,20061.686966631067,20056.862469848616,20059.44108983076,692.0
2025-03-03 16:27:00+00:00,20059.44108983076,20059.8212281361,20055.151918237767,20055.532056543107,599.0
2025-03-03 16:28:00+00:00,20055.532056543107,20056.649603820875,20052.534816636766,20053.652363914534,378.0
2025-03-03 16:29:00+00:00,20053.652363914534,20054.102509275555,20053.192920164613,20053.643065525634,739.0
2025-03-03 16:30:00+00:00,20053.643065525634,20054.336864458015,20051.531028007048,20052.22482693943,422.0
2025-03-03 16:31:00+00:00,20052.22482693943,20054.696716736995,20051.719021796365,20054.19091159393,118.0
2025-03-03 16:32:00+00:00,20054.19091159393,20057.4455670713,20049.475658217358,20052.730313694727,549.0
2025-03-03 16:33:00+00:00,20052.730313694727,20053.294547778514,20052.428017498292,20052.99225158208,781.0
2025-03-03 16:34:00+00:00,20052.99225158208,20053.59666668867,20051.574801144056,20052.179216250646,698.0
2025-03-03 16:35:00+00:00,20052.179216250646,20053.781743230124,20048.488144964605,20050.090671944083,792.0
2025-03-03 16:36:00+00:00,20050.090671944083,20053.769610918807,20049.7912798158,20053.470218790524,311.0
2025-03-03 16:37:00+00:00,20053.470218790524,20056.312349179458,20051.76418686366,20054.606317252594,508.0
2025-03-03 16:38:00+00:00,20054.606317252594,20055.243274980246,20051.733241760834,20052.370199488487,735.0
2025-03-03 16:39:00+00:00,20052.370199488487,20055.308856118878,20047.51049822406,20050.44915485445,421.0
2025-03-03 16:40:00+00:00,20050.44915485445,20052.2070708785,20045.73642337158,20047.49433939563,543.0
2025-03-03 16:41:00+00:00,20047.49433939563,20051.91495507399,20043.972375391626,20048.392991069984,78.0
2025-03-03 16:42:00+00:00,20048.392991069984,20051.503252440394,20048.113863688253,20051.224125058663,760.0
2025-03-03 16:43:00+00:00,20051.224125058663,20051.487923456953,20048.046481617323,20048.310280015612,188.0
2025-03-03 16:44:00+00:00,20048.310280015612,20048.746853794815,20047.111963876905,20047.54853765611,758.0
2025-03-03 16:45:00+00:00,20047.54853765611,20051.012694042558,20047.48601609494,20050.95017248139,536.0
2025-03-03 16:46:00+00:00,20050.95017248139,20052.775429725192,20049.56162040361,20051.386877647412,119.0
2025-03-03 16:47:00+00:00,20051.386877647412,20053.209114088568,20050.12957530136,20051.951811742514,752.0
2025-03-03 16:48:00+00:00,20051.951811742514,20053.47946897762,20045.922487525953,20047.45014476106,176.0
2025-03-03 16:49:00+00:00,20047.45014476106,20047.948044997123,20044.17180412087,20044.669704356933,650.0
2025-03-03 16:50:00+00:00,20044.669704356933,20048.402691139774,20039.43754083301,20043.17052761585,650.0
2025-03-03 16:51:00+00:00,20043.17052761585,20043.194335813372,20042.46550720256,20042.489315400082,70.0
2025-03-03 16:52:00+00:00,20042.489315400082,20042.830805425067,20041.908654727984,20042.25014475297,732.0
